origin,timestamp,horizon,analysis_period,actual_P_kW,actual_Q_kVAr,S24-T10_P_kW,S24-T10_Q_kVAr,S24-T30_P_kW,S24-T30_Q_kVAr,S24-T60_P_kW,S24-T60_Q_kVAr,S36-T60_P_kW,S36-T60_Q_kVAr,S48-T60_P_kW,S48-T60_Q_kVAr,SNaive-168_P_kW,SNaive-168_Q_kVAr,SNaive-24_P_kW,SNaive-24_Q_kVAr
2022-01-18,2022-01-18 09:00:00,10,primary_54,2536.2,901.8,2862.1749804633955,1005.2403229834496,2728.7708386684053,1021.45243487808,2706.1158781440704,1005.8748677087352,2705.889436819328,1023.4492014809696,2701.4669161131483,1048.436550082178,2787.6,1129.8,2629.2,976.5
2022-01-18,2022-01-18 10:00:00,11,primary_54,2624.1,1076.7,2850.3272348865826,1001.1819834546736,2765.24127538112,1074.2157536259188,2715.6382566290254,1024.818924381318,2704.41904828055,1050.2317493052117,2720.025674781168,1057.6527031579406,2785.5,1130.7,2614.5,945.3
2022-01-18,2022-01-18 11:00:00,12,primary_54,2713.8,1198.5,2757.356418813426,970.3113487618828,2720.490129966427,1065.946152118731,2655.7838308879154,980.7438316343912,2652.411462046622,1025.4850337175571,2625.4882743452185,1038.3532697334522,2780.4,1187.1,2575.2,926.4
2022-01-18,2022-01-18 12:00:00,13,primary_54,2603.7,1197.6,2668.640680181257,924.0676220213942,2664.7497699435125,1036.8556846365398,2631.0127822714608,960.2452039052156,2628.764412906735,994.0477385075596,2590.16366926859,1015.3128868786864,2662.5,1096.2,2662.2,1070.4
2022-01-18,2022-01-18 13:00:00,14,primary_54,2556.3,1169.1,2611.4833786256786,942.4135585933792,2665.969090288886,1103.2278775136083,2625.383736312508,985.029561407518,2637.4821664509486,1035.2262049009526,2589.0691520719265,1046.8273359727066,2625.3,1075.5,2682.9,1115.1
2022-01-18,2022-01-18 14:00:00,15,primary_54,2676.3,1138.2,2609.998348579581,944.9709718800658,2667.7437584301265,1088.8187964486651,2658.4327272158143,999.3307783047962,2675.0976226431544,1050.642911374919,2599.614791463839,1048.2751785034377,2663.4,1106.4,2699.4,1111.5
2022-01-18,2022-01-18 15:00:00,16,primary_54,2723.7,1072.8,2622.6592464559526,898.5821253579037,2673.2339524008103,1013.4841533599036,2665.7338724182127,930.940583421762,2672.241575009002,982.223280028168,2601.999041745154,990.043228600079,2680.2,1038.6,2671.5,1086.0
2022-01-18,2022-01-18 16:00:00,17,primary_54,2608.2,946.5,2612.3779944644616,710.1908504755238,2592.5948231573107,827.9599093053586,2633.1409683327465,804.3956569140449,2625.912146067126,808.736957122894,2577.5570223499917,794.5087258137121,2620.5,927.9,2702.4,1035.9
2022-01-18,2022-01-18 17:00:00,18,primary_54,2581.5,800.7,2673.049662471058,625.1902691444553,2634.3496413847984,726.6454601130848,2653.072714249703,743.6618160185324,2668.2278756435444,736.7077099029568,2674.576203891647,730.8776669180605,2668.2,757.8,2642.1,870.0
2022-01-18,2022-01-18 18:00:00,19,primary_54,2544.9,744.6,2710.8099283385404,592.5248878168843,2667.117394873645,708.410169748714,2676.5446403204432,711.8289041627665,2701.335384884892,703.9658297075152,2703.248878410178,705.7164263793912,2663.1,657.6,2631.3,798.5999999999999
2022-01-18,2022-01-18 19:00:00,20,primary_54,2501.4,571.5,2657.08497716497,555.5850928509483,2615.84582926294,636.1458641610077,2640.5145158425976,625.6529156941181,2639.8507035962984,627.2037655523262,2640.6925184398942,603.2823481434908,2565.3,555.6,2555.7,618.3
2022-01-18,2022-01-18 20:00:00,21,primary_54,2340.3,475.2,2532.4371813056578,520.1012229392668,2559.840556049636,607.3667847935366,2567.807381288922,594.5072795586134,2572.983328958044,597.7749750347878,2563.779004579679,570.4281428258338,2519.4,509.7,2464.5,571.8
2022-01-18,2022-01-18 21:00:00,22,primary_54,2345.7,474.0,2482.803675032312,479.3122942047587,2488.7416642488806,592.5867045704755,2479.1885985019644,577.7310741174566,2500.5658467614367,582.6804397158625,2499.7277373077,558.8082237927745,2537.4,526.8,2398.5,563.7
2022-01-18,2022-01-18 22:00:00,23,primary_54,2241.6,480.6,2378.258638848364,466.8584246110439,2387.9268161232285,584.5634690657254,2398.17111770708,580.2749333848318,2410.227124247345,575.9322287081836,2423.901685729461,559.4162930869146,2450.1,550.8000000000001,2307.0,585.0
2022-01-18,2022-01-18 23:00:00,24,primary_54,2094.3,476.1,2228.877934447276,407.721956268248,2229.366381710395,564.4190172985633,2235.8262861238245,561.5908112766975,2244.759962868306,559.2763585837281,2277.7180573424966,551.0658906225577,2261.4,502.8,2156.4,571.8
2022-01-19,2022-01-19 00:00:00,1,primary_54,1936.2,450.3,1935.7542835237084,460.0267959779014,1949.0600220555275,467.401896036877,1960.52531297146,474.2502415833563,1985.3821845291304,467.49281406079245,2004.202919064405,477.5344254987946,2135.7,490.8,2013.6,553.8
2022-01-19,2022-01-19 01:00:00,2,primary_54,1859.7,439.5,1843.500641793693,428.057506015672,1898.936840668055,467.6247072077996,1911.4228877341584,462.24825958332696,1941.747361378244,466.6555894012948,1937.5473001194305,458.8542111698581,2024.7,462.6,1935.6,550.8
2022-01-19,2022-01-19 02:00:00,3,primary_54,1816.2,430.2,1810.847962874436,426.596233585117,1854.990064821324,462.3634195766211,1899.8786300584472,460.6147674357692,1917.2444375831528,471.2784102586965,1911.8044886382884,464.0038086103847,2012.4,475.8,1909.8,568.5
2022-01-19,2022-01-19 03:00:00,4,primary_54,1792.5,421.2,1784.0118764665674,436.9940441135292,1861.7862308325705,460.8550279610093,1886.7273290135604,468.0186613555939,1926.182135589729,475.670829337752,1909.3413204283145,473.23600928428095,2005.2,480.0,1936.8,558.6
2022-01-19,2022-01-19 04:00:00,5,primary_54,1826.1,427.5,1818.919323600298,415.8466945207664,1886.669956186373,457.26061155956194,1923.9290625875765,471.56001876643785,1943.629824835964,476.61454223448703,1911.608118369604,476.0581971368923,1985.4,445.2,1923.3,544.8
2022-01-19,2022-01-19 05:00:00,6,primary_54,1917.3,437.1,1913.55629842158,413.2624647510237,1972.5467200669152,447.7450572129204,1988.4630063823204,462.0752704085343,2006.7131168923129,465.7407038941644,1963.966954343682,464.0129088997088,2089.8,450.3,1980.9,528.6
2022-01-19,2022-01-19 06:00:00,7,primary_54,2044.5,431.7,2055.049861823913,427.5262828742615,2067.317270555551,433.6531188026536,2100.841549810778,458.75924950073113,2097.4930069329907,460.4571771881616,2078.3102124921447,459.8619577610002,2229.9,461.1,2096.1,519.3
2022-01-19,2022-01-19 07:00:00,8,primary_54,2252.7,501.9,2137.176567107216,398.19554683727785,2151.4023005941945,447.0126769172317,2215.302902408458,466.7273876646786,2205.3436755602943,472.0851191762693,2183.6727306755706,461.4364256757608,2360.4,533.7,2222.1,502.8
2022-01-19,2022-01-19 08:00:00,9,primary_54,2607.6,859.5,2523.97565872853,667.6610488252459,2479.689947682269,701.4720636698023,2505.219975269292,715.6190332495996,2524.8155493409795,711.9081878664352,2517.8285012933898,712.045114526528,2662.2,888.3,2408.1,697.2
2022-01-19,2022-01-19 09:00:00,10,primary_54,2745.6,1069.5,2647.931494489784,958.4376944700308,2670.394880584361,1000.865788163556,2674.856421758893,964.7236063119958,2671.9029027452343,995.9209518094084,2662.8479323532315,982.5241500714724,2910.6,1124.1,2536.2,901.8
2022-01-19,2022-01-19 10:00:00,11,primary_54,2620.5,954.6,2691.6826689888067,997.4913184793166,2683.093176951904,1062.488187239117,2648.653677177036,1010.9983002161584,2686.7717225561423,1060.2806476201652,2660.288722118245,1040.3924804989233,2910.9,1111.5,2624.1,1076.7
2022-01-19,2022-01-19 11:00:00,12,primary_54,2519.7,904.8,2708.662508913704,1034.2109111359125,2678.095177191272,1061.957625652846,2637.319927579519,1051.4031876637896,2673.081111862924,1075.7698646418437,2692.138783342636,1055.0912234648351,2858.4,1076.7,2713.8,1198.5
2022-01-19,2022-01-19 12:00:00,13,primary_54,2559.0,946.2,2602.4129219985152,1028.1783329923069,2596.8771015134325,1041.7299496923354,2554.2096480832524,1047.418261069458,2553.6501690818573,1057.0258326348671,2571.9485766993007,1035.1954541177952,2807.7,1027.2,2603.7,1197.6
2022-01-19,2022-01-19 13:00:00,14,primary_54,2680.8,1107.9,2575.542288991398,1059.1277266857865,2589.752542312243,1103.498093102832,2591.951248651392,1108.995216981088,2571.503329275521,1101.5286404999067,2579.7447970936514,1102.2206662201847,2886.9,1062.6,2556.3,1169.1
2022-01-19,2022-01-19 14:00:00,15,primary_54,2601.6,1093.8,2605.100539195814,1076.0025114599516,2602.975202344969,1112.5877888353775,2631.5217335341827,1114.510648026874,2592.119697368724,1114.8110690701046,2629.382363488423,1130.2953888166785,2860.2,1064.1,2676.3,1138.2
2022-01-19,2022-01-19 15:00:00,16,primary_54,2704.8,1128.0,2593.7176570746124,981.6336623958288,2576.015363216053,1010.32850197148,2568.755232494405,994.3692484823924,2575.3178914283394,1016.6570821783,2596.520485265905,1033.6686570213894,2856.3,1008.0,2723.7,1072.8
2022-01-19,2022-01-19 16:00:00,17,primary_54,2652.9,1057.8,2468.426294230073,748.4956284848076,2469.6358931554023,834.6002689173783,2468.814232070227,805.6429204030107,2462.2425177154014,842.6225989536654,2466.892414597899,835.7911934788175,2707.2,703.8,2608.2,946.5
2022-01-19,2022-01-19 17:00:00,18,primary_54,2489.1,749.4000000000001,2554.0283184018326,700.5342645625514,2540.519363072653,749.4853362188921,2548.8281062915325,733.7158120413311,2523.592259225289,759.0352471751129,2552.1495257346023,764.024897733927,2740.2,578.1,2581.5,800.7
2022-01-19,2022-01-19 18:00:00,19,primary_54,2425.8,579.0,2529.662944656201,661.6987624998848,2559.1724720385414,715.0617396887945,2556.09217145648,703.7776560825993,2544.212344556005,730.3496672924485,2567.316273865805,745.7226847117931,2778.3,557.4,2544.9,744.6
2022-01-19,2022-01-19 19:00:00,20,primary_54,2378.7,470.1,2467.423859526143,593.6327524172576,2499.612947572837,653.5788596716274,2480.5404118791603,619.9571604473347,2489.388438998879,627.262456996045,2492.072967944586,630.7174528615317,2737.2,577.2,2501.4,571.5
2022-01-19,2022-01-19 20:00:00,21,primary_54,2351.4,491.7,2456.6320516586584,593.753187932394,2451.65726394059,628.7288133375822,2411.6490487521755,589.3164614009345,2407.6465591834103,592.1808320748702,2421.8147282664195,593.9681033605841,2663.7,540.9,2340.3,475.2
2022-01-19,2022-01-19 21:00:00,22,primary_54,2275.5,482.7,2394.123937342932,550.7850835178235,2382.435098840796,609.4572063077084,2334.7778568502754,554.5737359941903,2358.8997289657123,566.1722392249437,2333.4007738497776,566.2725672468692,2599.2,524.1,2345.7,474.0
2022-01-19,2022-01-19 22:00:00,23,primary_54,2172.0,472.5,2274.60503716207,529.6689194063224,2246.1474007196366,584.5067956645343,2215.913310960093,523.1957373823177,2260.7979843470093,548.5669741996634,2221.5245987979447,550.672864764031,2534.4,537.3,2241.6,480.6
2022-01-19,2022-01-19 23:00:00,24,primary_54,1998.0,446.7,2086.751316635325,537.4178242478799,2071.490691729316,564.7894629548523,2078.156772795403,508.8936853086424,2109.8122089301723,523.1416389051531,2104.378872384377,527.0117293301562,2353.8,508.2,2094.3,476.1
2022-01-20,2022-01-20 00:00:00,1,primary_54,1868.4,424.5,1889.480884894073,434.7070387965608,1897.6537582105216,449.92700091147503,1908.9832494077743,460.84351576306767,1910.248925176719,454.9533365994894,1916.3307018930363,452.47399297116016,2213.4,475.5,1936.2,450.3
2022-01-20,2022-01-20 01:00:00,2,primary_54,1799.1,421.8,1816.6507399039567,421.24211580647255,1807.672054669648,459.3576916921662,1822.8729461537507,458.5651908280022,1837.5787084423864,465.01450456473367,1834.7434153140584,461.32240588433393,2131.8,474.3,1859.7,439.5
2022-01-20,2022-01-20 02:00:00,3,primary_54,1771.5,434.7,1743.6807993078355,429.8000489189651,1765.8107385872595,464.5020405551888,1764.9944331636727,458.5832626095258,1779.0504854936007,465.7524462647782,1796.2821381305896,460.2128458103657,2118.9,463.2,1816.2,430.2
2022-01-20,2022-01-20 03:00:00,4,primary_54,1773.0,449.7,1713.268995580885,400.6694458216933,1741.9162170015095,462.4433030027701,1743.477214150519,459.6826872698917,1747.299715719352,464.7304826146617,1764.473908715213,457.5793962326172,2109.6,464.7,1792.5,421.2
2022-01-20,2022-01-20 04:00:00,5,primary_54,1788.6,426.3,1747.9843622586254,394.968642296525,1736.292138584221,456.2759688245353,1741.082625055693,449.34655743412526,1750.5405487366306,458.6355310162883,1765.8441170581204,452.33938418054623,2103.0,446.7,1826.1,427.5
2022-01-20,2022-01-20 05:00:00,6,primary_54,1844.4,407.7,1823.182599111072,401.02500885401065,1817.415775491142,452.0973888446989,1808.2100313772964,445.3187463351741,1846.7060750098324,457.8346317659281,1829.683016426686,444.5477714872897,2151.3,426.9,1917.3,437.1
2022-01-20,2022-01-20 06:00:00,7,primary_54,1924.2,389.7,1900.3212802143887,396.0233800803557,1941.4575307290656,449.1529800158944,1953.847498722776,443.886972900638,1997.869644403149,458.0961949162752,1937.6193905738155,441.3288698196887,2259.6,446.7,2044.5,431.7
2022-01-20,2022-01-20 07:00:00,8,primary_54,2207.1,533.4000000000001,2127.3158481552123,425.8616675801097,2122.173862349028,474.2620362950421,2162.494958104165,489.6640809169392,2164.059477990307,485.4382887859544,2113.1675679326067,466.261466498688,2416.2,534.9,2252.7,501.9
2022-01-20,2022-01-20 08:00:00,9,primary_54,2463.3,834.3000000000001,2467.744337359172,717.7611817379375,2502.877777840148,768.1216188519875,2495.556782523345,827.0214339137382,2505.3794049677617,813.3496260567337,2486.913916970521,779.8905891924256,2886.6,906.0,2607.6,859.5
2022-01-20,2022-01-20 09:00:00,10,primary_54,2601.3,1011.6,2679.839479767076,1036.2720492729693,2735.314628607507,1108.0589236195813,2724.133164508813,1079.8615255922946,2741.4903224190616,1084.1918888338223,2704.9378258757183,1072.6884730838765,3083.4,1085.7,2745.6,1069.5
2022-01-20,2022-01-20 10:00:00,11,primary_54,2594.1,1039.8,2700.850198417653,1071.6498143662484,2708.919667188284,1111.8914800943794,2690.013442319694,1101.3398834853117,2711.957129411709,1085.8439414870738,2684.440498878207,1070.2707316104388,3024.3,1015.2,2620.5,954.6
2022-01-20,2022-01-20 11:00:00,12,primary_54,2592.6,1028.4,2668.669795593134,1057.5570593322989,2629.695996536776,1071.341388827428,2620.092434862789,1086.8903125110944,2612.508428468156,1081.0013833331714,2634.0311681834846,1043.520813103681,3068.7,979.8,2519.7,904.8
2022-01-20,2022-01-20 12:00:00,13,primary_54,2442.9,1005.6,2564.8684480647125,1004.1451635956336,2554.1597920899144,1033.5761159820863,2536.228766777813,1023.066134302356,2536.2625282350764,1016.1458807650808,2539.7111477886715,969.5650075183032,2990.1,967.8,2559.0,946.2
2022-01-20,2022-01-20 13:00:00,14,primary_54,2514.6,1067.7,2530.9501463045567,1049.4667769339396,2579.594464580751,1111.9898450766152,2569.951866505834,1085.4377336015248,2558.0739106035667,1074.8094893985524,2574.8125049352925,1026.7307704211642,2956.2,1046.4,2680.8,1107.9
2022-01-20,2022-01-20 14:00:00,15,primary_54,2563.8,1081.5,2576.2034246824496,1081.542764810239,2593.638789996039,1110.5030812255625,2605.098781348114,1127.8044427921764,2584.2453379841554,1102.4165459233348,2611.258229224306,1050.780284304004,2978.4,1026.9,2601.6,1093.8
2022-01-20,2022-01-20 15:00:00,16,primary_54,2465.7,943.2,2557.7767375123244,973.3693119658974,2586.418905101644,1025.870555751628,2588.682406624492,1009.2131994034788,2583.9299212192645,1019.2503175288742,2607.3299089132406,933.446807763466,3077.4,1046.1,2704.8,1128.0
2022-01-20,2022-01-20 16:00:00,17,primary_54,2299.2,643.2,2498.152348438716,820.6914510870575,2512.079496596899,858.5167666409602,2522.067076295546,853.7650510536329,2495.4183659571736,871.4211150949855,2547.788178867569,813.238745599603,2784.6,720.5999999999999,2652.9,1057.8
2022-01-20,2022-01-20 17:00:00,18,primary_54,2341.8,577.2,2548.1794130145663,706.6103933520119,2539.320989635381,789.7147188330849,2557.277620342909,776.6108624311944,2527.726268643152,778.983028678255,2539.363815126881,731.5609489506388,2791.5,662.1,2489.1,749.4000000000001
2022-01-20,2022-01-20 18:00:00,19,primary_54,2382.0,511.8,2542.5445295479435,635.2994615213807,2548.389097711868,736.5393279518213,2556.726402893785,690.2580430117996,2524.292103042864,703.1882294140427,2525.6070278608486,630.0559591892579,2769.6,636.9,2425.8,579.0
2022-01-20,2022-01-20 19:00:00,20,primary_54,2380.2,518.7,2462.861646940449,590.9154161071496,2486.022315634485,670.1721531135355,2458.404671183667,612.439895352707,2477.5152105681896,625.5300284951688,2465.5325281253367,580.7847237207267,2680.8,566.1,2378.7,470.1
2022-01-20,2022-01-20 20:00:00,21,primary_54,2329.8,526.2,2419.869583820042,570.6803279542634,2440.384105885224,643.3240123739457,2396.6722354139256,589.5731528040689,2411.868534438204,589.2614517431869,2402.7273458744558,549.484790435627,2618.1,532.2,2351.4,491.7
2022-01-20,2022-01-20 21:00:00,22,primary_54,2211.6,469.8,2315.615064476926,557.6439042421736,2348.64402081133,632.157549680583,2324.205802880592,575.6231205239172,2331.1172772956106,571.2412237301195,2331.0689584858023,528.9842267454025,2541.3,538.2,2275.5,482.7
2022-01-20,2022-01-20 22:00:00,23,primary_54,2097.0,468.0,2187.9174320417683,536.4339270445814,2235.4130535706977,614.6987567249126,2203.5588910123383,553.6145800047079,2220.491496437831,558.0154034800547,2214.725510632593,535.175865121303,2436.3,519.9,2172.0,472.5
2022-01-20,2022-01-20 23:00:00,24,primary_54,1949.7,474.9,2054.562221363697,488.7104372118953,2065.329926323878,596.6233051777739,2036.5465387864576,541.9845417769105,2053.8263614113635,545.184963412854,2038.163955905816,531.559998279006,2309.4,530.1,1998.0,446.7
2022-01-21,2022-01-21 00:00:00,1,primary_54,1849.5,490.8,1813.666836039533,448.126510399024,1822.352102206686,468.0775930899272,1848.5238487641395,453.43826729726624,1854.3636602599504,463.91180105668246,1842.2085151267484,468.4778148247608,2176.5,489.6,1868.4,424.5
2022-01-21,2022-01-21 01:00:00,2,primary_54,1771.8,486.9,1755.8003675706154,449.1168298437282,1758.8223906740225,464.08580156030274,1791.6724538483757,453.39265750324967,1790.7743791365515,461.74912106995936,1777.359372851868,482.0641330175077,2061.3,471.0,1799.1,421.8
2022-01-21,2022-01-21 02:00:00,3,primary_54,1752.3,496.5,1707.3282024727062,419.1336373812157,1728.341873092498,459.1343532191221,1760.502133382238,443.7564557427822,1758.9924763160166,457.3383381239564,1736.0001083412894,474.1455479386136,2006.7,467.1,1771.5,434.7
2022-01-21,2022-01-21 03:00:00,4,primary_54,1759.2,507.0,1714.1885947419207,422.30218790917263,1718.0440518360751,459.7385783071496,1759.8671621342407,440.2243031866301,1740.5304066232302,455.2885777968711,1749.8066850597422,479.47197105609456,2077.5,495.3,1773.0,449.7
