configuration,analysis_period,origin,timestamp,horizon,target,actual,prediction,error,fit_end,history_end,source_file
S48-T60,primary_54,2022-01-26,2022-01-26 22:00:00,23,P_Power,2318.4,2476.478885328213,158.07888532821335,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 23:00:00,24,P_Power,2140.8,2343.517488857341,202.71748885734127,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 00:00:00,1,Q_Power,642.0,582.131253721592,-59.868746278408025,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 01:00:00,2,Q_Power,652.5,560.4081805733682,-92.0918194266318,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 02:00:00,3,Q_Power,678.0,538.2633672920665,-139.7366327079335,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 03:00:00,4,Q_Power,699.0,518.0929963585903,-180.9070036414097,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 04:00:00,5,Q_Power,690.3000000000001,508.9513958544141,-181.348604145586,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 05:00:00,6,Q_Power,687.6,505.6412976582423,-181.95870234175777,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 06:00:00,7,Q_Power,631.5,497.4652229639101,-134.03477703608996,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 07:00:00,8,Q_Power,647.4,546.712144864591,-100.687855135409,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 08:00:00,9,Q_Power,837.3000000000001,879.8766557141732,42.57665571417317,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 09:00:00,10,Q_Power,1167.3,1140.3864072722492,-26.91359272775071,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 10:00:00,11,Q_Power,1108.5,1154.6963256343213,46.19632563432128,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 11:00:00,12,Q_Power,1072.5,1122.8311496230597,50.33114962305967,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 12:00:00,13,Q_Power,1060.5,1105.188467795491,44.68846779549108,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 13:00:00,14,Q_Power,1071.3,1163.403041697099,92.10304169709912,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 14:00:00,15,Q_Power,1136.4,1168.73941747595,32.33941747594986,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 15:00:00,16,Q_Power,1110.0,1109.218447731852,-0.7815522681480616,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 16:00:00,17,Q_Power,856.8000000000001,819.3160057092672,-37.48399429073288,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 17:00:00,18,Q_Power,682.5,702.661172229238,20.16117222923799,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 18:00:00,19,Q_Power,609.0,700.5963324631888,91.5963324631888,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 19:00:00,20,Q_Power,551.1,653.5468675928716,102.44686759287164,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 20:00:00,21,Q_Power,546.9000000000001,616.9718832596818,70.07188325968173,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 21:00:00,22,Q_Power,536.4,598.4296144288669,62.02961442886692,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 22:00:00,23,Q_Power,531.9,579.6738963374889,47.77389633748896,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-26,2022-01-26 23:00:00,24,Q_Power,510.0,569.2108631156576,59.21086311565762,2022-01-25 23:00:00,2022-01-25 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 00:00:00,1,P_Power,2023.2,2089.540494831445,66.34049483144486,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 01:00:00,2,P_Power,1971.9,2043.302473431696,71.40247343169563,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 02:00:00,3,P_Power,1961.1,2025.179271048764,64.07927104876376,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 03:00:00,4,P_Power,1965.6,2045.2799430642508,79.67994306425089,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 04:00:00,5,P_Power,2007.0,2112.426842636089,105.42684263608952,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 05:00:00,6,P_Power,2077.2,2209.199138754449,131.99913875444963,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 06:00:00,7,P_Power,2160.6,2315.17346264247,154.57346264247008,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 07:00:00,8,P_Power,2292.9,2444.1674433840885,151.26744338408844,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 08:00:00,9,P_Power,2574.9,2622.1967421071968,47.29674210719668,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 09:00:00,10,P_Power,2780.1,2836.5993419571228,56.49934195712285,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 10:00:00,11,P_Power,2669.4,2848.718483429721,179.3184834297208,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 11:00:00,12,P_Power,2625.9,2761.5169482421634,135.6169482421633,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 12:00:00,13,P_Power,2590.2,2700.5490033653678,110.34900336536748,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 13:00:00,14,P_Power,2567.7,2699.9255900490675,132.2255900490677,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 14:00:00,15,P_Power,2797.8,2720.5696506934305,-77.23034930656968,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 15:00:00,16,P_Power,2715.6,2665.6944780664703,-49.9055219335296,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 16:00:00,17,P_Power,2404.5,2462.266849776931,57.76684977693094,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 17:00:00,18,P_Power,2621.7,2482.810138524212,-138.8898614757877,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 18:00:00,19,P_Power,2614.8,2529.162789742949,-85.63721025705127,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 19:00:00,20,P_Power,2490.3,2494.001022908371,3.70102290837076,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 20:00:00,21,P_Power,2431.8,2457.7540188092107,25.954018809210535,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 21:00:00,22,P_Power,2356.2,2365.4075429863037,9.207542986303451,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 22:00:00,23,P_Power,2243.1,2275.2731919141115,32.17319191411161,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 23:00:00,24,P_Power,2099.7,2142.593513586451,42.89351358645126,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 00:00:00,1,Q_Power,522.3,528.073328515469,5.773328515469075,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 01:00:00,2,Q_Power,537.6,546.7540561769925,9.154056176992526,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 02:00:00,3,Q_Power,552.9,549.4640481739359,-3.43595182606407,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 03:00:00,4,Q_Power,564.6,554.513996149567,-10.08600385043303,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 04:00:00,5,Q_Power,554.7,566.1055713798099,11.405571379809883,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 05:00:00,6,Q_Power,553.8,574.8532764933155,21.053276493315597,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 06:00:00,7,Q_Power,542.1,552.8242838376372,10.724283837637133,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 07:00:00,8,Q_Power,592.5,597.4515363908916,4.951536390891647,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 08:00:00,9,Q_Power,837.9000000000001,882.8361151660642,44.93611516606416,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 09:00:00,10,Q_Power,1015.8,1227.9561936524383,212.15619365243856,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 10:00:00,11,Q_Power,924.3,1212.9925181601498,288.6925181601498,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 11:00:00,12,Q_Power,886.8,1143.0246490121158,256.22464901211583,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 12:00:00,13,Q_Power,859.5,1098.7180626564054,239.21806265640544,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 13:00:00,14,Q_Power,850.5,1161.8779609274272,311.37796092742724,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 14:00:00,15,Q_Power,1066.8,1176.4370253027907,109.6370253027908,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 15:00:00,16,Q_Power,1011.9,1119.483924547457,107.58392454745706,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 16:00:00,17,Q_Power,874.8,853.9600212083508,-20.839978791649173,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 17:00:00,18,Q_Power,846.5999999999999,712.2906242711022,-134.30937572889775,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 18:00:00,19,Q_Power,742.1999999999999,668.2697342346055,-73.93026576539444,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 19:00:00,20,Q_Power,585.9,611.4656526158906,25.5656526158906,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 20:00:00,21,Q_Power,535.2,590.0202762907211,54.82027629072104,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 21:00:00,22,Q_Power,527.1,570.1221039407461,43.02210394074609,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 22:00:00,23,Q_Power,532.2,559.070604223196,26.870604223195983,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-27,2022-01-27 23:00:00,24,Q_Power,543.0,565.4564656799228,22.45646567992276,2022-01-26 23:00:00,2022-01-26 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 00:00:00,1,P_Power,2008.5,1987.090983433507,-21.409016566492937,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 01:00:00,2,P_Power,1950.9,1932.8644537881637,-18.035546211836618,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 02:00:00,3,P_Power,1899.6,1908.381440782907,8.781440782907111,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 03:00:00,4,P_Power,1905.9,1909.0255360983492,3.1255360983493574,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 04:00:00,5,P_Power,1930.2,1955.3934641538613,25.19346415386144,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 05:00:00,6,P_Power,2055.6,2004.739369957218,-50.86063004278185,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 06:00:00,7,P_Power,2099.7,2088.416522594766,-11.283477405233953,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 07:00:00,8,P_Power,2095.5,2190.197021419386,94.69702141938616,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 08:00:00,9,P_Power,2350.2,2450.0989859259703,99.89898592597046,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 09:00:00,10,P_Power,2674.2,2663.1547426209463,-11.04525737905351,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 10:00:00,11,P_Power,2649.3,2603.13590103119,-46.16409896881032,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
S48-T60,primary_54,2022-01-28,2022-01-28 11:00:00,12,P_Power,2625.9,2550.836581006817,-75.06341899318295,2022-01-27 23:00:00,2022-01-27 23:00:00,_work/breadth_t60/point/predictions.csv
