model_id,target,date,SE,AE,CRPS,PB,RMSE,MAE,MAPE%,SMAPE%,WMAPE%,Bias_y_minus_pred,Coverage80,Coverage95
mutual_lags_LGBM_1,P_Power,2022-01-01,118865.97744733111,300.73943719712344,240.36262352425283,125.53385973764973,344.7694555022691,300.73943719712344,15.390360418195211,14.018083209933243,15.724115716674868,-300.73943719712344,0.20833333333333334,0.375
mutual_lags_LGBM_1,P_Power,2022-01-02,3669.4196108031756,51.630036659126745,43.270416242014996,22.521454041168578,60.575734504859085,51.630036659126745,2.6578310607884013,2.6879256145507275,2.606031100691597,12.678409409247744,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-03,37566.280806552975,174.1600626389412,123.5241624684242,64.9512335747081,193.82022806341183,174.1600626389412,8.813170657116133,8.340364944754427,8.602833492501233,-173.19901168757315,0.4166666666666667,0.9166666666666666
mutual_lags_LGBM_1,P_Power,2022-01-04,10349.016181095021,82.5326432804785,52.51233510996743,27.44677819034411,101.73011442584256,82.5326432804785,3.6671384749107974,3.7478414763115606,3.865380743052841,65.78537240359505,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-05,9367.1800780807,88.4990475724381,62.45756541696813,32.726762495023216,96.78419332763332,88.4990475724381,4.3422775565443335,4.377313418770715,4.148093090418299,5.267558406351166,0.75,1.0
mutual_lags_LGBM_1,P_Power,2022-01-06,18971.05635636155,110.59075531498972,80.73264644672034,42.386633315927206,137.73545787618215,110.59075531498972,5.169543950375878,5.111536956262946,5.300299799424381,-26.096453863357493,0.7083333333333334,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-01-07,53839.5851731124,179.6216211475361,134.29440566531252,70.57276157245498,232.03358630403574,179.6216211475361,9.215354864059753,8.583914121119673,9.60954532139611,-174.6718913599718,0.5833333333333334,0.7916666666666666
mutual_lags_LGBM_1,P_Power,2022-01-08,6217.449478321502,60.0201588681084,51.11359205496442,26.675030994801165,78.85080518499163,60.0201588681084,3.2930278865856915,3.3882251417723617,3.055374513657819,38.58454525708897,0.8333333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-09,40278.07478036517,164.34037805523755,111.06868138193666,58.54660510776708,200.69398292017917,164.34037805523755,7.0639706733061525,7.432248447249866,7.742682797858096,159.4185896192316,0.4583333333333333,0.875
mutual_lags_LGBM_1,P_Power,2022-01-10,7435.4518164301235,70.9276943209946,49.669674569398275,25.924466379244393,86.2290659605572,70.9276943209946,3.0850066157450007,3.126726077960762,3.1817555320740447,39.343439907415814,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-01-11,7987.894883816548,74.41464186430382,54.18831754768346,28.353078623467194,89.37502382554395,74.41464186430382,3.327051869653326,3.413471460125391,3.116354158584676,62.15819409046767,0.875,1.0
mutual_lags_LGBM_1,P_Power,2022-01-12,3032.632455029067,46.318273180924734,41.407299893060745,21.51061174938503,55.06934224256784,46.318273180924734,1.8816838247234358,1.8876762687469673,1.8310422319989617,-5.766548782666575,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-01-13,26176.69125154469,125.92602343942447,82.33195540614025,43.31314961752479,161.79212357696738,125.92602343942447,4.473769053195909,4.632638280477893,4.835520615908972,125.92602343942447,0.6666666666666666,0.9166666666666666
mutual_lags_LGBM_1,P_Power,2022-01-14,21120.140569448686,117.35754216309972,88.32097159386281,46.42856248925014,145.32770062671702,117.35754216309972,5.054635823989814,4.913667817258647,4.975981847924625,-57.640756452022906,0.6666666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-01-15,58254.92143473584,207.34150835101119,144.11372179999498,75.11404582988932,241.3605631306321,207.34150835101119,10.673973637785911,10.133007486713067,9.882195715246503,-33.27292143451161,0.5,0.8333333333333334
mutual_lags_LGBM_1,P_Power,2022-01-16,10906.059713991433,83.88088265379761,64.96827390855081,34.02116812961485,104.43208182350591,83.88088265379761,3.9980638081249666,4.010555258029725,3.966139823104725,-2.0099685737436346,0.8333333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-17,20939.46924334753,120.10071115343014,75.2750784441319,39.530855655568836,144.70476579348562,120.10071115343014,4.803368176531714,4.968889268265018,5.17340991399656,117.02376407057936,0.7916666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-01-18,15400.873299522302,109.64236593351434,77.14322755156486,40.56826293137181,124.10025503407438,109.64236593351434,4.802475818657629,4.74909386548291,4.689052915723292,-38.550330769335424,0.625,1.0
mutual_lags_LGBM_1,P_Power,2022-01-19,12223.758434203468,101.42707522386206,66.5345267628777,34.946008582197216,110.56110724031063,101.42707522386206,4.502469343371305,4.451089395859338,4.407621116336744,-36.41466950883228,0.8333333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-20,11238.971676754974,84.91818472933466,64.12276590166239,33.5783019383394,106.01401641648606,84.91818472933466,3.7084638589846906,3.615163871804681,3.8304707438536547,-71.23955793104062,0.875,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-01-21,4789.534393020329,51.72824184713851,44.32655588485941,23.04385904650631,69.20646207559182,51.72824184713851,2.2765633017017413,2.2670995976820247,2.3257010092230246,-16.47433867222794,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-01-22,3071.256072688933,44.985196207392676,40.42598220613567,20.994894353297415,55.41891439471665,44.985196207392676,2.1430630630914047,2.142670542990241,2.1198558592608774,1.1376830040345378,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-23,12781.150172213596,87.05343792009448,60.81861081752356,31.807701325476344,113.05374904094776,87.05343792009448,3.9628457442449605,3.843336627779153,4.058435334270139,-79.42351566278516,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-24,6218.001430426645,64.43510355335336,46.30375136908312,24.190128675881443,78.85430508492637,64.43510355335336,2.693817262361593,2.7363917106689186,2.7302720756497645,50.43561806864651,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-01-25,14230.098745769928,108.89936101849905,69.7949401775618,36.6489017358559,119.28997755792365,108.89936101849905,4.347637489534297,4.465143067014844,4.2778186932149245,108.89936101849905,0.8333333333333334,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-01-26,7068.468128242163,73.29785897633364,54.221477062609665,28.31000771645472,84.07418229303312,73.29785897633364,2.99711956570895,2.966393952346947,2.9540401195487656,-37.05870415880164,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-01-27,10928.709127550961,93.11818731448962,66.56180282653843,34.8494761532776,104.54046645940969,93.11818731448962,4.065129658348962,3.9684957242637804,3.9177965043120846,-77.81003204796153,0.7083333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-28,3876.668338405878,46.749366100940385,41.272548860100734,21.42184096602993,62.26289696445129,46.749366100940385,2.0822836588311735,2.0649035801103084,2.0339629031000572,-13.699900978471732,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-01-29,8907.340512460209,81.8588468988286,57.571520506248156,30.09440922940381,94.37870794019278,81.8588468988286,3.818585500055254,3.772047320567007,3.826744435169922,-41.9208176550475,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-01-30,9528.666490674079,83.75637846652806,60.87280182125588,31.833826391550186,97.61488867316338,83.75637846652806,4.019449136101834,4.1301023470046445,3.8995526199635555,72.47758106450614,0.875,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-01-31,8330.203915266116,77.71247865292999,57.510268859974474,30.019666367155995,91.26995077935626,77.71247865292999,3.5562389881391785,3.485432919447171,3.4953466349390827,-57.35349204649962,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-01,8409.581992797092,82.41037133721177,57.6898855469614,30.188195374787313,91.70377305649474,82.41037133721177,3.68510348218326,3.77656332629239,3.4818218679571915,78.00467545199619,0.8333333333333334,0.9166666666666666
mutual_lags_LGBM_1,P_Power,2022-02-02,2855.753161037946,39.37167043368573,36.206626773506564,18.78180900112382,53.43924738465116,39.37167043368573,1.6144810961491525,1.6326729650185317,1.672578875238885,21.080130483691665,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-03,6291.573084421896,61.778278305809174,43.78487955378798,22.790760412146312,79.31943699007132,61.778278305809174,2.5989683409003135,2.5893405168780017,2.6277866323180046,-5.222189168808815,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-04,3593.1284273041274,45.8699700472163,41.233810874712816,21.385155078764885,59.94270954256345,45.8699700472163,1.9393435280509588,1.9354957963775496,1.9497668013290173,-5.822125969524232,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-05,4613.896515288837,47.98194561800178,42.39526608266821,22.056623515125157,67.9256690455739,47.98194561800178,2.150330970683309,2.119047596409922,2.1673652929811595,-25.092340867887987,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-06,1088.6188990851097,27.984832905343648,34.34283665540079,17.760809506394605,32.99422523844301,27.984832905343648,1.323383693787449,1.3230121212766253,1.3047986854182523,0.8914327616671756,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-07,18522.989396829664,110.73856202484943,80.62082297868382,42.27292004863656,136.09918955243512,110.73856202484943,4.943278271666114,4.767067636527482,5.122753482206107,-104.29966029715276,0.7083333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-08,30475.860757997176,149.1094564262511,106.15155931673728,55.77169596827675,174.57336783712793,149.1094564262511,6.960375341676272,6.646987437281693,7.1156133391990615,-149.1094564262511,0.7083333333333334,0.875
mutual_lags_LGBM_1,P_Power,2022-02-09,31366.94225216664,114.53597962642993,90.56469522359696,47.63283773296502,177.10714907130836,114.53597962642993,5.502701250774609,5.177670425552172,5.644564728926943,-100.96594421189786,0.75,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-02-10,10675.782111612607,76.67317534791744,51.03323236647967,26.615406994316714,103.32367643290964,76.67317534791744,3.534132155114108,3.5727480169839003,3.645916837257351,33.774270807748486,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-11,6825.11293234942,65.22863880454936,49.6237526407171,25.88196710617524,82.61424170413609,65.22863880454936,3.0092835178823805,2.9800125555753425,3.163041578137528,-21.73854688389258,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-12,15020.238942984362,99.31541253039575,68.8871819712619,36.10642987520308,122.5570844259293,99.31541253039575,4.970926119200125,4.814116062745065,5.043279528777689,-70.67208862653892,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-13,7463.3693305567695,71.24605479632429,52.62072345298028,27.485832277469253,86.3907942465907,71.24605479632429,3.491841144152097,3.4770287145664462,3.4633168160669987,2.2280866496495833,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-14,10235.338425527769,76.51522608941657,53.7810007946573,28.092677884996174,101.16984938966633,76.51522608941657,3.2263568399487936,3.2929752192245143,3.4010042191951775,48.38532409577727,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-02-15,5352.093603621021,57.694588723590435,40.90772604011877,21.275493378809216,73.15800437150416,57.694588723590435,2.4689314168828673,2.500079682701434,2.51720218469971,34.26811072013461,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-16,8020.516204581145,69.89691271269572,47.90075788947366,24.9543483053708,89.55733473357246,69.89691271269572,2.9764238266007936,3.0339705572890177,3.070047061318915,50.20670412644046,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-17,7558.178855110799,64.98619230378205,47.556019530614115,24.766436411986888,86.93778726831503,64.98619230378205,2.884616140597812,2.8719568938749234,2.958035551934547,-0.5841926452551055,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-18,18525.388503735197,116.13367401304346,76.67781287216965,40.258238369180766,136.10800308481203,116.13367401304346,5.181580619177062,5.347244427655214,5.161209888919214,98.12190372254794,0.7083333333333334,0.9583333333333334
mutual_lags_LGBM_1,P_Power,2022-02-19,18835.966116016465,103.98560016611111,76.37575896806254,40.09744196393178,137.2441842702869,103.98560016611111,4.7107304066403985,4.879251483814232,4.926311059849676,84.13410584339537,0.6666666666666666,0.9166666666666666
mutual_lags_LGBM_1,P_Power,2022-02-20,4447.303826379396,52.554758257277854,45.05014458203569,23.449862021352327,66.68810858301048,52.554758257277854,2.719773516233272,2.6727700722864056,2.708135691196282,-31.92122130385987,1.0,1.0
mutual_lags_LGBM_1,P_Power,2022-02-21,6998.852842250614,70.48983653526041,47.80024812122932,24.94859063471621,83.6591467937046,70.48983653526041,3.4064865074279513,3.481306459903371,3.365011321447183,55.29397144593133,0.9583333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-22,5471.6061161043535,61.58324806219742,46.89390831321935,24.406383181002145,73.97030563749452,61.58324806219742,3.0294022184950102,3.05962867567844,2.934509428946728,12.024231677153836,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-02-23,15053.557262002432,94.80077015834787,64.87388299425429,33.93468633919144,122.69293892479075,94.80077015834787,4.482883294343429,4.355626482971881,4.646299417175872,-59.32270824032249,0.8333333333333334,1.0
mutual_lags_LGBM_1,P_Power,2022-02-24,29920.831166742963,139.64982577159162,106.90524246691932,56.000651910055524,172.9763890441206,139.64982577159162,7.15888791029635,6.956372712955113,6.738758806014543,-20.935902721953237,0.5,0.7916666666666666
mutual_lags_LGBM_1,P_Power,2022-02-25,64832.14666901729,218.56529431868614,175.0251371380297,91.62001381505597,254.62157541932163,218.56529431868614,13.146602880400449,12.078562459874902,12.348583335448415,-193.77585283794528,0.2916666666666667,0.4583333333333333
mutual_lags_LGBM_1,P_Power,2022-02-26,7151.780822780732,69.53391951679086,51.93977826280642,27.08658068208305,84.5682021966929,69.53391951679086,4.299522381699891,4.182667437209516,4.289403987618667,-53.34170362930061,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-02-27,7435.417305270526,61.69628297786141,49.29027956702338,25.706038398470042,86.22886584706148,61.69628297786141,3.5586839751855717,3.6188955392529025,3.7237377218865104,23.671403521176472,0.9166666666666666,1.0
mutual_lags_LGBM_1,P_Power,2022-02-28,24981.729958313634,119.09751601232547,95.02520038238379,49.93542879478608,158.05609750437858,119.09751601232547,6.819180007703847,6.444593382739648,6.843308300762805,-102.14247557432941,0.625,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-01-01,145587.1223662905,345.24506166474765,287.74061292277355,149.82705098948975,381.55880590846084,345.24506166474765,17.76955410921255,16.07930140198188,18.051085520482467,-345.24506166474765,0.125,0.2916666666666667
mutual_lags_LGBM_2,P_Power,2022-01-02,6066.273972075018,65.47832214000324,51.51103411876542,26.91935091864002,77.88628872962826,65.47832214000324,3.2743769707044157,3.2062042587669626,3.305024651532714,-60.304898848863154,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-01-03,43842.92116581364,186.83654483260042,140.13894877998163,73.74215912357464,209.38701288717417,186.83654483260042,9.680445439279731,9.069434776417062,9.229002683820317,-186.83654483260042,0.4166666666666667,0.8333333333333334
mutual_lags_LGBM_2,P_Power,2022-01-04,8154.113776351124,68.76018941014134,51.25806937271318,26.698937011271337,90.30013165190361,68.76018941014134,3.156586235975603,3.2367210112563174,3.2203538075399605,60.13052097684442,0.9583333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-01-05,4020.3871533210718,54.342635805030625,46.6764462558578,24.390317945117626,63.406522955616104,54.342635805030625,2.50325690141517,2.489022886286367,2.5471269836373835,-21.032196427624797,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-01-06,20267.792883584247,122.7024466202812,88.46826494784875,46.63108554849839,142.364998800914,122.7024466202812,5.884281136738919,5.714203746925598,5.880778654219084,-80.56624166689691,0.75,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-01-07,131228.76542026052,295.36472673854865,244.17636362171507,127.07015695227221,362.25511096499457,295.36472673854865,15.304914179097482,13.793483346339583,15.801665243876986,-295.36472673854865,0.25,0.4583333333333333
mutual_lags_LGBM_2,P_Power,2022-01-08,4768.937633971235,54.21779637180175,49.20404383132771,25.661615805328186,69.05749513247085,54.21779637180175,2.947109846441003,3.025514040642992,2.7600005788907245,53.685272208075325,0.875,1.0
mutual_lags_LGBM_2,P_Power,2022-01-09,50226.41323602519,178.0992758109849,114.47710274609831,60.22980166865429,224.11250129349142,178.0992758109849,7.593775369413542,8.044528710004773,8.390915339559482,163.74571627362982,0.5,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-01-10,9447.849967262953,76.38575073787423,44.82063268839628,23.293059015941775,97.20005127191524,76.38575073787423,3.1701798524957256,3.2385931497404705,3.4265992615231573,56.1612302695243,0.9583333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-01-11,13425.675052309316,95.91054923320394,72.5326342072086,37.7796989664428,115.86921529167839,95.91054923320394,4.393660785922069,4.559623608112421,4.016564905332312,95.91054923320394,0.7083333333333334,0.7916666666666666
mutual_lags_LGBM_2,P_Power,2022-01-12,6594.714613170698,65.55952453109354,52.05935210924901,27.122043406845886,81.20784822399062,65.55952453109354,2.7016000223810925,2.7621542529487884,2.5916825020074636,62.558344258902224,0.9166666666666666,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-01-13,51749.77594295107,203.75419832568642,129.1859146094688,67.91225733093746,227.4857708582035,203.75419832568642,7.571047933462351,7.923985353763998,7.824098622917376,203.75419832568642,0.3333333333333333,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-01-14,21477.07407341622,131.39215301863885,96.38274237927368,50.73278583139546,146.5505853738436,131.39215301863885,5.638779612750314,5.7008664259007045,5.571051986346515,37.62937924976311,0.625,0.8333333333333334
mutual_lags_LGBM_2,P_Power,2022-01-15,57844.85994297263,155.09879679985679,124.93882538662102,64.71425256224602,240.50958389006587,155.09879679985679,8.468923032764831,7.66529519209688,7.3922326376669165,-124.58309317569179,0.7083333333333334,0.7916666666666666
mutual_lags_LGBM_2,P_Power,2022-01-16,11611.423004670696,92.68039841626114,79.69746843322046,41.88502374144722,107.75631306179093,92.68039841626114,4.557846800891356,4.572892679163948,4.3822073319981145,-5.874364068851217,0.7083333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-01-17,26113.551371189988,133.2612906735641,77.53538514458168,40.665385239929584,161.59687921240925,133.2612906735641,5.371261680193901,5.577948546574767,5.740309742561452,132.941633908108,0.8333333333333334,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-01-18,15333.323206650179,107.01005798863112,83.35699963870292,43.91187598815643,123.82779658319927,107.01005798863112,4.493501679379594,4.386657439186272,4.576477533580217,-80.98022825729187,0.75,1.0
mutual_lags_LGBM_2,P_Power,2022-01-19,21934.281858936247,131.48906890646205,95.8445554448604,50.404374211362295,148.1022682437249,131.48906890646205,6.068457154736329,5.8458230536345654,5.713996932282945,-108.57184500843393,0.5416666666666666,0.8333333333333334
mutual_lags_LGBM_2,P_Power,2022-01-20,21511.014503796236,123.44864975990639,96.03541071933364,50.528347052042385,146.666337323178,123.44864975990639,5.366563577591578,5.177406029564154,5.568494460647697,-123.44864975990639,0.6666666666666666,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-01-21,10319.708881871054,84.98595203174581,66.07614157390687,34.667417230201636,101.58596793785574,84.98595203174581,3.8927103349057983,3.9536174570425304,3.8209671806377936,33.52245952682902,0.8333333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-01-22,13774.188096235113,98.30848700165105,85.37241590434137,44.798075107510556,117.36348706576128,98.30848700165105,4.813497640920136,4.856299045126306,4.632631171035644,-2.1954769223927144,0.625,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-01-23,5285.702190310655,54.204780410700856,40.965369393970356,21.247381114813454,72.70283481619308,54.204780410700856,2.4634524553430324,2.492154435248359,2.5270293897762635,21.504518891636224,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-01-24,4789.863410737207,52.05647863053739,39.473282812488286,20.455067849596215,69.20883910843474,52.05647863053739,2.112237165817235,2.109627897464913,2.2057596267216404,4.562840092238882,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-01-25,17344.179234987856,121.04930424299191,77.3189611948445,40.54709274778437,131.69730154785958,121.04930424299191,4.827875172752735,4.970042280424284,4.755096555647987,121.04930424299191,0.625,1.0
mutual_lags_LGBM_2,P_Power,2022-01-26,5992.96027606155,57.266909538509196,58.77785483982339,30.717218218544065,77.4142123647948,57.266909538509196,2.4739638531201105,2.518914471394531,2.307963024594581,19.965459651466574,0.8333333333333334,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-01-27,7368.327238788605,63.00918983962623,48.25645232517622,25.152880557102293,85.83896107705758,63.00918983962623,2.553707770163975,2.5236525121215085,2.651009333541999,-31.50059329979007,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-01-28,5878.299203556369,63.287547554182886,50.1690638096762,26.21701658731605,76.67006719415582,63.287547554182886,2.866608217849589,2.921613569142982,2.7535030886932055,46.74741761453827,0.8333333333333334,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-01-29,13730.420288269788,106.33307305480936,81.57496195509209,42.93869906359987,117.17687608171583,106.33307305480936,4.934350058408563,4.8476261295592735,4.97086767041708,-61.97708752548893,0.8333333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-01-30,10038.423327925126,93.88206406031209,56.84338827313726,29.713441812972416,100.19193244930015,93.88206406031209,4.3846149062543605,4.497728681782086,4.370987088706108,93.88206406031209,0.875,1.0
mutual_lags_LGBM_2,P_Power,2022-01-31,7460.587856518345,70.36877639591661,52.60638954535014,27.47482030389782,86.37469453791628,70.36877639591661,3.151867768118229,3.094463817707878,3.165042089041312,-51.093112223506125,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-01,7503.532634255594,74.47778978534184,54.96998636452722,28.670047015689786,86.62293365071166,74.47778978534184,3.296574819640218,3.34877847250312,3.1466718684063095,39.80062239948513,0.8333333333333334,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-02-02,5556.994584052615,61.788946486233954,44.001967628898456,22.86510185477159,74.54525192158529,61.788946486233954,2.6308296162482416,2.6168490607098067,2.624904797732915,-9.716086821989203,0.9583333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-02-03,7520.661623579715,63.35162696016216,47.994457554283834,24.976826170719946,86.72174827331213,63.35162696016216,2.6142409593492735,2.592922609540056,2.694710228689831,-8.900064130317569,0.9583333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-02-04,5498.5728427116155,56.57852908058999,49.18045885783547,25.656438403416306,74.15236235422049,56.57852908058999,2.3598108426539133,2.3293410988109375,2.4049489798186032,-36.31784729639685,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-05,3350.504137869228,46.29922031733114,38.99611869867617,20.257819481466885,57.883539437989,46.29922031733114,2.035304518990686,2.0265697931757636,2.0913558613643115,-1.971822210309843,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-06,1732.0450683565311,35.84788888646188,36.40056612389313,18.845886144183613,41.61784555159639,35.84788888646188,1.6596286244228025,1.6773710580327037,1.6714153145843367,31.527701322431227,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-07,19023.125201211402,107.82383145414367,90.37785784719335,47.49260186243106,137.92434593360014,107.82383145414367,4.961867509244863,4.795594612620327,4.9879183723062255,-75.20941368248542,0.75,0.875
mutual_lags_LGBM_2,P_Power,2022-02-08,32938.18673510101,146.81481856600902,114.49234934500521,60.04639209715666,181.48880608759595,146.81481856600902,6.881531706346444,6.540840512471606,7.006111526515266,-146.42113637524463,0.6666666666666666,0.875
mutual_lags_LGBM_2,P_Power,2022-02-09,41755.78451323564,145.73868296886454,115.82142211319541,61.09356805989476,204.34232188471296,145.73868296886454,6.918496968563264,6.490538092075957,7.182297058176913,-138.4054920255494,0.6666666666666666,0.875
mutual_lags_LGBM_2,P_Power,2022-02-10,10166.915088149488,87.90110310152825,57.73300306304347,30.227013601958934,100.83112162496998,87.90110310152825,4.128973661522518,4.14138812571952,4.179820522068165,19.95999182200352,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-11,11341.088840080696,89.06972727894595,64.85766826805657,34.024978031537536,106.49454840544982,89.06972727894595,4.270576306112097,4.16226084733919,4.319134292850323,-69.44237500571266,0.875,1.0
mutual_lags_LGBM_2,P_Power,2022-02-12,25089.779928889082,129.34064890443665,93.3402529674989,49.14483693448634,158.39753763518257,129.34064890443665,6.536744309007194,6.249556036556053,6.56797399556619,-103.56631625250652,0.6666666666666666,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-02-13,4164.506327246843,54.67988397338945,39.74288015063566,20.63746939604859,64.53298634998107,54.67988397338945,2.6015942809075034,2.6478624931604116,2.6580245349304907,54.59209328872513,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-14,9542.523344895575,73.4251982006925,47.50914419806268,24.704482711391062,97.68584004294367,73.4251982006925,3.0720829645121364,3.1399042590933504,3.263656420278657,55.11656238306048,0.9583333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-02-15,4560.8421086180715,58.74747197131486,41.896877428137294,21.79383570132302,67.53400705287723,58.74747197131486,2.5186466542552397,2.5597447783804643,2.5631392486434894,56.584661443841206,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-16,9396.347713681702,77.5245103272119,54.14894351801166,28.226600574480432,96.93476008987541,77.5245103272119,3.3644841834485226,3.43945857189309,3.4050702080152804,60.07777590666239,0.875,1.0
mutual_lags_LGBM_2,P_Power,2022-02-17,6745.717759557003,56.2111934526522,45.66090676530141,23.755861704514416,82.1323186057535,56.2111934526522,2.4099475485444626,2.388944925211316,2.5586159575614786,-10.787805405998057,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-18,35278.66298006572,166.28617172016325,106.3711301273534,55.7688452193122,187.82615094833233,166.28617172016325,7.275596712702226,7.603563300295233,7.390085960565003,163.67442360701332,0.6666666666666666,0.9166666666666666
mutual_lags_LGBM_2,P_Power,2022-02-19,21808.463806355765,113.31973789930271,81.29402490055436,42.64796619809982,147.67688988584425,113.31973789930271,5.1628365495801765,5.380844485575235,5.368515229232043,108.16819559418661,0.625,0.9583333333333334
mutual_lags_LGBM_2,P_Power,2022-02-20,2722.26344145721,41.435026206900154,36.085426958094736,18.642516112389803,52.17531448354873,41.435026206900154,2.1731277123026316,2.1844429423444915,2.1351382264425203,14.962333449694436,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-21,7499.700779201629,65.01278173804086,45.90068123192275,23.893167516424143,86.600812809128,65.01278173804086,3.0026902029531914,3.0773448617130343,3.103550204402159,53.40947951527341,1.0,1.0
mutual_lags_LGBM_2,P_Power,2022-02-22,6126.096476192336,65.3039585689655,53.9168062951667,28.141496894765822,78.26938402844586,65.3039585689655,3.1969660203553802,3.243746681034518,3.111805372373823,29.0255535407715,0.8333333333333334,1.0
mutual_lags_LGBM_2,P_Power,2022-02-23,13600.414072928907,93.32776344052643,68.06370379146149,35.75764472806754,116.62081320642943,93.32776344052643,4.5423360900825225,4.476488204471082,4.574105591713502,-21.13567352522527,0.9166666666666666,1.0
mutual_lags_LGBM_2,P_Power,2022-02-24,25089.71945161041,136.43086545420456,97.83582691751299,51.40062290452166,158.39734673159904,136.43086545420456,6.8539263754513815,6.7447242784542425,6.583428879427437,16.789401078653594,0.6666666666666666,0.7916666666666666
mutual_lags_LGBM_2,P_Power,2022-02-25,75605.0399113376,233.0103524135676,188.20864090399903,98.08683821266322,274.96370653476725,233.0103524135676,13.897165724524843,12.695996937260116,13.164705603286375,-193.04534978577632,0.4166666666666667,0.5833333333333334
